41650330443934300010300000|4165033024|경기도|포천시|가산면|가산리|0|416|6|416504439343|0|103|0|63
41630108320611600212800000|4163010800|경기도|양주시|삼숭동||0|656|8|416303206116|0|2128|0|63
41117107433119700008300000|4111710700|경기도|수원시 영통구|망포동||0|608|0|411174331197|0|83|0|63
41650250301203800065800000|4165025025|경기도|포천시|소흘읍|직동리|0|389|0|416503012038|0|658|0|63
11350105413014100001100000|1135010500|서울특별시|노원구|상계동||0|1360|4|113504130141|0|11|0|63
41630108320611600212800000|4163010800|경기도|양주시|삼숭동||0|656|6|416303206116|0|2128|0|63
41630108320611600212800000|4163010800|경기도|양주시|삼숭동||0|570|2|416303206116|0|2128|0|63
48880250484153000005000002|4888025022|경상남도|거창군|거창읍|중앙리|0|428|5|488804841530|0|50|2|63
41150101434342100004200000|4115010100|경기도|의정부시|의정부동||0|188|1|411504343421|0|42|0|63
41630108320611600212800000|4163010800|경기도|양주시|삼숭동||0|653|39|416303206116|0|2128|0|63
28720360427419400004500000|2872036022|인천광역시|옹진군|영흥면|내리|0|1326|1|287204274194|0|45|0|63
41117107433119700008300000|4111710700|경기도|수원시 영통구|망포동||0|609|8|411174331197|0|83|0|63
48880250484153000004800000|4888025022|경상남도|거창군|거창읍|중앙리|0|431|2|488804841530|0|48|0|63
48870250483832700004800004|4887025022|경상남도|함양군|함양읍|용평리|0|603|1|488704838327|0|48|4|63
41630108320611600212800000|4163010800|경기도|양주시|삼숭동||0|554|2|416303206116|0|2128|0|63
41630108320611600212800000|4163010800|경기도|양주시|삼숭동||0|656|9|416303206116|0|2128|0|63
41117107433119700008300000|4111710700|경기도|수원시 영통구|망포동||0|609|3|411174331197|0|83|0|63
41117107433119700008300000|4111710700|경기도|수원시 영통구|망포동||0|606|3|411174331197|0|83|0|63
11260101411819900001900033|1126010100|서울특별시|중랑구|면목동||0|366|51|112604118199|0|19|33|63
28720350427404400001600000|2872035022|인천광역시|옹진군|덕적면|진리|0|78|1|287204274044|0|16|0|63
28720330427423400002400017|2872033025|인천광역시|옹진군|백령면|남포리|0|1670|0|287204274234|0|24|17|63
41500250442109100023200000|4150025029|경기도|이천시|장호원읍|이황리|0|219|15|415004421091|0|232|0|63
26530106313902000004500000|2653010600|부산광역시|사상구|주례동||1|92|88|265303139020|0|45|0|63
11215107310400700012000000|1121510700|서울특별시|광진구|화양동||0|572|2|112153104007|0|120|0|63
41630108320611600212800000|4163010800|경기도|양주시|삼숭동||0|656|7|416303206116|0|2128|0|63
28720330427423400002400017|2872033025|인천광역시|옹진군|백령면|남포리|0|1077|1|287204274234|0|24|17|63
41630108320611600212600000|4163010800|경기도|양주시|삼숭동||0|653|35|416303206116|0|2126|0|63
41630108320611600212600000|4163010800|경기도|양주시|삼숭동||0|644|6|416303206116|0|2126|0|63
48880250484153200003000001|4888025022|경상남도|거창군|거창읍|중앙리|0|428|5|488804841532|0|30|1|63
41117107433119700008300000|4111710700|경기도|수원시 영통구|망포동||0|625|0|411174331197|0|83|0|63
41630108320611600212800000|4163010800|경기도|양주시|삼숭동||0|570|11|416303206116|0|2128|0|63
41117107433119700008300000|4111710700|경기도|수원시 영통구|망포동||0|607|2|411174331197|0|83|0|63
41630108320611600212600000|4163010800|경기도|양주시|삼숭동||0|644|2|416303206116|0|2126|0|63
46730330466410800011800004|4673033029|전라남도|구례군|토지면|문수리|1|95|1|467304664108|0|118|4|63
11215101411208600001400000|1121510100|서울특별시|광진구|중곡동||0|33|11|112154112086|0|14|0|63
41500250442136900010900000|4150025023|경기도|이천시|장호원읍|진암리|0|54|8|415004421369|0|109|0|63
46730350466411500001900004|4673035022|전라남도|구례군|광의면|방광리|0|641|0|467304664115|0|19|4|63
41630108320611600212800000|4163010800|경기도|양주시|삼숭동||0|570|16|416303206116|0|2128|0|63
41650410321305000016600000|4165041021|경기도|포천시|화현면|화현리|0|1156|3|416503213050|0|166|0|63
28720310315802500049900000|2872031022|인천광역시|옹진군|북도면|신도리|0|82|0|287203158025|0|499|0|63
41117107433119700008300000|4111710700|경기도|수원시 영통구|망포동||0|609|4|411174331197|0|83|0|63
46150122328303000000500001|4615012200|전라남도|순천시|동외동||0|146|0|461503283030|0|5|1|63
41650250443930000001200000|4165025029|경기도|포천시|소흘읍|무봉리|0|89|7|416504439300|0|12|0|63
41650360443915100010900001|4165036021|경기도|포천시|영중면|양문리|0|104|2|416504439151|0|109|1|63
11350105413012700002500000|1135010500|서울특별시|노원구|상계동||0|59|8|113504130127|0|25|0|63
44210400325421600229800005|4421040026|충청남도|서산시|고북면|신상리|0|195|6|442103254216|0|2298|5|63
28710390427143100000500000|2871039023|인천광역시|강화군|송해면|숭뢰리|0|285|1|287104271431|0|5|0|63
26530106313902000004500000|2653010600|부산광역시|사상구|주례동||1|166|206|265303139020|0|45|0|63
28720370427420600004500010|2872037021|인천광역시|옹진군|자월면|자월리|0|789|0|287204274206|0|45|10|63
41117107433119700008300000|4111710700|경기도|수원시 영통구|망포동||0|609|6|411174331197|0|83|0|63
41630108320611600212600000|4163010800|경기도|양주시|삼숭동||0|654|5|416303206116|0|2126|0|63
48870360483838200002000010|4887036023|경상남도|함양군|안의면|이전리|0|158|1|488704838382|0|20|10|63
